Meldedatum,DE-all,DE-SH,DE-HH,DE-NI,DE-HB,DE-NW,DE-HE,DE-RP,DE-BW,DE-BY,DE-SL,DE-BE,DE-BB,DE-MV,DE-SN,DE-ST,DE-TH
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.2,0.1,0.1,0.0,0.1,0.5,0.1,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0
2020-03-02,0.2,0.1,0.1,0.0,0.3,0.6,0.1,0.0,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0
2020-03-03,0.3,0.2,0.3,0.1,0.6,0.8,0.2,0.1,0.5,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.0
2020-03-04,0.5,0.2,0.3,0.2,0.6,1.3,0.2,0.2,0.8,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
2020-03-05,0.7,0.2,0.6,0.2,0.6,1.7,0.3,0.2,1.1,0.4,0.1,0.5,0.1,0.3,0.0,0.0,0.0
2020-03-06,0.9,0.2,0.8,0.3,0.6,1.8,0.3,0.2,1.5,0.7,0.0,0.7,0.1,0.3,0.1,0.0,0.0
2020-03-07,1.0,0.2,0.9,0.4,0.6,2.1,0.4,0.2,1.7,0.9,0.0,0.7,0.1,0.3,0.1,0.0,0.1
2020-03-08,1.1,0.2,1.1,0.5,0.4,2.2,0.3,0.3,1.9,1.0,0.1,1.0,0.2,0.4,0.2,0.0,0.1
2020-03-09,1.4,0.3,2.3,0.6,1.3,2.6,0.6,0.5,2.3,1.6,0.6,1.6,0.4,0.7,0.3,0.0,0.1
2020-03-10,2.1,0.5,3.7,1.0,2.6,3.4,0.8,0.9,3.1,2.4,0.8,2.4,0.8,0.6,0.9,0.3,0.5
2020-03-11,2.8,1.1,5.3,1.7,4.3,4.1,1.3,1.5,4.1,3.3,1.8,3.4,1.1,1.0,1.3,1.0,0.5
2020-03-12,3.8,1.7,7.2,2.5,5.3,5.1,1.8,3.0,5.5,4.2,3.1,4.4,2.0,1.5,1.9,1.6,1.0
2020-03-13,5.3,2.6,9.1,3.5,6.6,7.1,3.1,4.4,7.8,5.7,4.9,5.9,2.8,2.1,2.8,2.1,1.5
2020-03-14,6.7,3.4,13.2,4.4,7.0,8.5,4.3,5.6,10.5,7.3,6.1,6.7,3.4,2.1,3.6,2.2,2.3
2020-03-15,7.7,4.1,17.1,5.2,7.5,9.7,4.7,7.8,11.9,8.4,7.7,7.1,4.0,2.1,4.2,2.2,2.3
2020-03-16,9.8,5.0,20.3,7.0,6.6,12.6,6.4,10.7,15.4,9.8,9.6,8.2,4.7,2.7,5.1,3.8,3.2
2020-03-17,12.7,6.3,25.9,8.8,6.8,16.6,8.8,14.4,19.7,12.6,11.8,9.8,6.9,4.5,6.7,4.8,4.2
2020-03-18,16.2,7.5,31.6,11.4,6.6,19.5,11.8,17.6,25.7,17.4,15.2,12.6,8.4,6.7,9.6,5.9,5.9
2020-03-19,19.8,9.0,39.5,13.6,11.5,24.3,14.4,19.3,29.9,22.6,18.3,16.2,9.6,8.3,12.8,7.2,7.9
2020-03-20,23.0,10.7,45.3,15.8,13.7,26.8,16.5,22.3,34.7,27.3,20.4,19.3,11.3,8.7,15.4,9.0,11.0
2020-03-21,25.4,11.4,46.8,17.1,16.4,28.9,17.4,23.8,36.9,34.0,23.0,21.9,11.7,9.3,17.7,9.8,12.0
2020-03-22,27.0,11.9,50.6,17.6,16.6,30.0,17.9,25.0,40.2,37.0,25.9,23.1,11.7,9.3,18.2,10.4,13.2
2020-03-23,29.0,14.1,53.4,18.7,18.2,31.5,20.3,26.7,42.2,40.4,29.5,25.7,13.0,9.3,20.3,11.8,14.8
2020-03-24,31.2,16.0,57.4,20.1,19.2,30.9,21.3,27.6,47.4,46.1,30.5,28.6,12.6,9.6,22.1,13.3,16.7
2020-03-25,33.7,17.1,58.9,21.5,19.4,32.7,21.7,27.9,50.9,53.2,31.0,31.3,14.7,8.5,23.2,13.9,18.7
2020-03-26,35.9,18.4,58.0,23.0,18.1,32.1,23.3,29.9,56.0,59.9,33.6,34.2,15.3,7.8,23.6,14.6,19.6
2020-03-27,38.3,19.7,57.8,24.8,17.5,33.4,24.8,32.1,59.6,65.9,36.3,35.1,15.9,9.5,24.7,15.8,19.5
2020-03-28,39.9,21.0,59.9,26.9,17.9,33.7,25.6,33.3,63.6,68.2,39.1,37.0,16.7,10.1,25.5,16.9,20.9
2020-03-29,40.9,21.3,58.1,27.8,17.5,34.8,26.9,33.3,64.6,70.5,42.3,37.6,17.0,10.7,26.0,17.1,20.6
2020-03-30,41.4,20.7,54.8,28.7,16.9,34.1,25.4,32.0,67.1,73.0,43.0,37.8,18.7,10.7,26.4,17.4,19.8
2020-03-31,42.8,20.9,52.2,29.5,16.6,35.6,25.7,31.9,67.4,77.8,52.8,38.2,21.6,11.5,26.9,17.1,20.1
2020-04-01,43.5,21.4,50.9,29.3,17.3,36.2,27.1,33.9,67.9,80.1,58.9,36.6,20.5,11.4,27.0,16.4,19.1
2020-04-02,44.3,22.0,50.7,28.8,14.4,37.1,26.5,33.3,69.7,81.9,69.1,35.3,22.2,11.8,28.4,15.9,19.6
2020-04-03,44.5,21.8,51.6,28.6,16.3,36.9,25.6,31.9,70.0,83.6,69.8,36.2,24.4,11.1,29.9,14.4,19.5
2020-04-04,44.0,21.4,49.6,27.0,14.8,36.5,26.2,31.3,68.6,84.1,77.2,33.8,24.3,10.7,29.4,14.0,18.6
2020-04-05,43.4,21.1,49.2,26.6,15.1,35.9,25.4,30.4,67.1,83.1,78.2,33.5,24.3,10.1,29.3,14.9,19.5
2020-04-06,42.9,20.5,50.4,25.6,14.7,36.5,24.7,30.3,63.9,83.7,79.2,32.9,23.5,9.6,27.8,12.8,19.1
2020-04-07,41.8,20.8,53.1,25.7,17.5,35.7,24.7,29.8,61.0,81.3,73.7,32.6,22.6,8.7,26.9,12.3,18.8
2020-04-08,40.6,20.4,52.0,25.3,16.0,35.1,24.3,27.8,58.2,78.0,78.1,32.3,24.5,7.8,26.3,12.8,19.1
2020-04-09,38.7,19.7,49.1,25.1,17.0,34.0,24.7,27.0,54.4,72.9,74.3,30.7,24.5,6.9,23.2,12.5,18.4
2020-04-10,35.3,17.0,45.8,23.5,13.5,31.5,23.2,25.0,49.0,65.9,76.4,26.4,22.1,5.7,20.2,11.7,16.4
2020-04-11,33.5,16.0,44.2,22.3,13.2,31.0,22.0,23.5,48.0,60.3,64.3,25.8,22.4,5.5,18.8,11.4,15.3
2020-04-12,32.7,15.4,40.9,22.4,13.4,30.3,22.2,22.5,47.3,58.0,57.8,25.2,23.1,5.6,19.3,10.3,14.9
2020-04-13,30.2,16.6,38.1,20.5,13.5,27.0,21.2,20.9,44.8,52.9,52.8,22.9,20.6,5.5,18.2,9.6,14.6
2020-04-14,26.9,13.4,30.9,17.9,9.2,24.8,19.7,18.9,40.0,47.0,47.9,19.4,18.7,3.5,16.5,8.7,13.3
2020-04-15,24.6,11.7,29.1,16.6,10.6,22.7,18.5,17.6,37.2,42.5,37.5,17.6,16.8,3.7,14.0,7.4,12.3
2020-04-16,22.8,10.3,26.9,15.7,14.5,21.2,17.1,16.6,34.1,39.5,29.0,15.3,14.6,3.4,14.0,6.8,12.8
2020-04-17,22.4,10.5,27.4,14.9,15.0,21.3,17.7,16.6,33.1,38.2,22.9,16.4,16.1,2.9,11.9,8.4,13.2
2020-04-18,21.5,10.0,25.3,15.0,15.6,20.6,17.3,16.8,29.9,36.3,23.6,16.2,16.6,2.5,11.1,8.2,14.2
2020-04-19,20.9,9.7,24.0,14.4,16.7,20.4,16.9,15.9,28.7,36.1,21.6,15.7,16.0,2.3,9.5,8.2,13.4
2020-04-20,21.0,7.3,23.5,15.0,16.9,21.8,16.9,14.9,28.6,35.4,20.5,15.3,17.8,2.2,9.3,8.3,14.2
2020-04-21,20.7,8.0,22.5,15.0,18.3,21.5,17.1,14.0,28.8,33.5,21.4,15.3,18.1,2.1,8.7,8.5,15.7
2020-04-22,19.7,7.8,20.6,14.1,32.0,20.4,16.3,13.2,27.7,30.7,20.9,14.5,17.4,1.7,8.6,8.3,16.4
2020-04-23,18.1,7.4,19.3,12.9,27.9,18.5,15.0,11.7,25.6,28.5,17.9,14.3,16.5,1.1,6.9,8.5,15.7
2020-04-24,16.7,7.4,15.7,11.9,28.6,16.8,13.6,10.0,23.9,26.5,17.0,13.0,15.4,1.2,6.9,6.7,16.1
2020-04-25,15.7,7.1,16.0,11.0,28.3,15.4,12.9,8.6,23.2,24.9,15.7,12.3,14.0,1.3,6.3,6.6,15.1
2020-04-26,14.9,7.0,15.7,10.4,28.6,14.4,12.1,8.7,21.8,23.4,17.2,11.9,13.1,1.3,6.2,6.1,15.3
2020-04-27,14.2,6.5,15.0,9.7,28.6,12.5,12.0,8.9,20.8,23.1,16.1,12.2,12.3,1.2,5.9,5.8,14.9
2020-04-28,13.3,6.2,13.3,8.9,32.4,11.5,11.5,8.2,18.9,22.1,13.2,12.3,12.4,1.9,5.6,5.1,15.0
2020-04-29,12.0,5.6,12.9,8.0,22.8,10.2,10.6,7.6,16.9,19.8,11.3,12.0,11.8,1.9,5.3,5.1,14.3
2020-04-30,11.3,4.9,11.6,7.3,23.5,10.2,10.3,7.4,15.4,17.7,11.7,11.1,11.6,2.2,5.3,4.3,14.1
2020-05-01,10.1,4.0,9.9,6.3,22.8,9.6,9.9,6.8,13.5,15.4,10.7,9.8,9.6,2.1,4.8,3.7,12.6
2020-05-02,9.3,3.8,8.2,5.9,21.0,9.2,9.2,6.6,11.6,14.1,9.9,9.2,9.2,1.7,4.8,3.1,12.4
2020-05-03,9.0,5.3,7.4,5.4,21.4,9.1,9.2,5.8,10.9,13.3,8.6,9.5,9.2,1.7,4.5,3.1,11.4
2020-05-04,8.5,5.4,6.8,5.7,22.9,8.8,8.6,5.5,10.0,12.0,8.6,9.4,8.4,1.9,4.2,3.0,11.5
2020-05-05,8.0,6.0,6.6,5.4,18.1,8.6,7.8,5.5,9.5,10.8,8.5,8.7,7.5,1.6,4.9,3.3,9.8
2020-05-06,7.8,5.9,5.5,5.5,19.8,9.0,7.5,4.8,8.1,10.6,6.7,8.4,7.1,1.5,4.8,3.0,9.9
2020-05-07,7.5,6.4,5.0,5.5,20.8,8.6,7.2,4.5,7.4,10.1,5.5,8.4,6.1,1.6,4.8,3.0,9.4
2020-05-08,7.5,6.7,5.3,6.0,23.2,8.5,7.3,4.2,7.9,10.0,4.7,7.8,5.5,1.4,5.4,2.9,9.9
2020-05-09,7.6,7.1,5.1,5.9,25.0,8.8,7.4,4.4,8.0,9.9,4.5,7.5,5.1,1.5,5.4,2.8,10.4
2020-05-10,7.5,6.1,5.1,5.8,24.2,8.7,7.2,4.7,8.0,9.8,4.1,6.8,5.0,1.7,5.3,2.7,10.7
2020-05-11,7.5,5.7,4.8,5.3,22.2,8.9,7.3,4.5,8.2,10.0,3.7,5.9,4.6,1.6,5.7,2.6,10.8
2020-05-12,7.2,4.6,3.8,4.9,23.6,8.9,7.1,4.3,8.0,10.0,3.9,5.4,3.1,1.4,4.7,2.1,10.2
2020-05-13,6.8,4.4,3.4,4.7,20.0,8.3,6.6,4.5,8.0,9.4,3.7,5.4,2.4,1.5,4.7,2.0,8.9
2020-05-14,6.3,3.4,3.0,4.1,19.1,7.5,6.0,4.3,7.3,9.2,3.5,5.1,2.6,1.4,4.8,1.9,7.8
2020-05-15,6.0,2.9,3.0,3.7,18.1,7.6,5.7,4.6,6.4,8.6,3.4,5.4,2.2,1.6,4.2,1.6,7.5
2020-05-16,5.7,2.3,2.8,3.6,18.6,7.3,5.5,4.1,5.8,8.5,3.2,5.4,2.5,1.4,4.0,1.5,7.2
2020-05-17,5.7,1.7,2.7,3.6,18.3,7.2,6.5,4.2,5.6,8.3,3.2,5.4,2.5,1.2,3.9,1.5,7.3
2020-05-18,5.5,1.5,2.5,3.9,19.5,7.1,6.9,4.2,5.1,7.6,3.3,5.8,2.3,1.1,3.8,1.5,6.2
2020-05-19,5.4,1.4,2.5,4.0,19.4,6.9,6.8,4.2,5.1,6.8,3.0,6.0,2.3,0.9,4.0,1.5,6.5
2020-05-20,5.3,1.3,2.5,4.2,17.8,6.6,7.3,4.0,4.7,6.8,2.5,5.8,2.4,1.2,3.9,1.2,6.7
2020-05-21,4.8,1.9,2.1,4.4,16.7,6.1,7.0,3.4,4.2,5.9,1.9,4.8,1.9,0.9,3.2,0.9,6.5
2020-05-22,4.6,2.3,1.6,5.0,14.2,5.4,6.7,2.8,3.8,5.8,1.8,5.4,1.8,0.7,2.8,0.9,6.4
2020-05-23,4.5,2.2,1.4,5.2,11.9,5.1,7.0,2.8,3.8,5.6,2.0,5.2,1.5,0.7,2.6,0.8,5.9
2020-05-24,4.4,2.2,1.4,5.2,12.3,4.9,6.1,2.4,3.6,5.9,2.1,5.0,1.5,0.6,2.6,0.7,6.0
2020-05-25,4.2,2.2,1.4,4.9,11.0,4.6,5.6,2.2,3.6,5.9,2.2,4.7,1.5,0.7,2.4,0.9,6.4
2020-05-26,4.1,2.0,1.4,4.9,9.7,4.3,5.6,2.6,3.2,6.1,2.2,4.1,1.5,0.6,2.0,0.6,6.5
2020-05-27,3.8,1.7,0.7,5.3,10.9,4.2,4.7,2.4,3.1,5.5,2.3,3.9,1.3,0.1,1.7,0.5,6.6
2020-05-28,4.0,1.1,0.6,5.6,12.3,4.2,5.2,2.4,3.3,5.4,2.4,4.3,1.4,0.1,1.8,0.5,7.4
2020-05-29,3.9,0.9,0.7,5.2,16.0,4.3,5.0,2.6,3.1,5.2,2.7,4.1,1.3,0.2,1.9,0.5,7.3
2020-05-30,3.9,1.1,0.6,5.5,19.1,4.3,4.7,2.7,2.8,5.2,2.4,4.6,1.3,0.2,1.9,0.6,7.3
2020-05-31,3.9,1.2,0.9,5.6,18.3,4.2,4.7,2.7,2.8,4.8,2.4,5.2,1.3,0.2,1.7,0.6,7.1
2020-06-01,3.5,1.3,1.0,5.6,18.2,3.7,4.2,2.5,2.5,4.2,2.7,4.7,1.0,0.1,1.5,0.4,6.3
2020-06-02,3.2,1.1,0.9,5.5,18.3,3.4,3.4,1.7,2.2,3.5,2.5,5.2,1.0,0.1,1.2,0.5,4.8
2020-06-03,3.0,1.1,1.4,5.5,17.2,3.3,3.2,1.5,1.7,3.0,2.4,5.5,1.0,0.2,1.0,0.4,4.6
2020-06-04,3.0,0.9,1.7,5.8,18.3,3.4,2.8,2.0,1.6,3.0,2.1,5.7,0.8,0.2,0.8,0.6,3.7
2020-06-05,3.0,0.5,1.7,6.2,16.3,3.5,2.6,2.1,1.5,2.8,1.9,5.9,0.8,0.4,0.7,0.7,3.8
2020-06-06,2.9,0.4,1.7,6.2,13.5,3.6,2.3,2.0,1.6,2.4,2.3,5.7,0.7,0.8,0.7,0.5,3.5
2020-06-07,2.8,0.4,1.5,6.3,14.5,3.6,2.3,2.1,1.6,2.4,2.3,5.2,0.6,0.8,0.7,0.6,3.5
2020-06-08,3.0,0.3,1.5,6.5,14.5,3.8,2.8,2.3,1.7,2.6,2.5,5.9,0.7,0.8,0.8,0.5,3.7
2020-06-09,3.2,0.3,1.5,6.7,15.1,4.0,2.7,2.6,1.8,2.6,3.0,6.3,0.8,1.0,0.9,0.8,4.1
2020-06-10,3.2,0.3,1.2,6.0,15.0,4.1,2.7,2.4,2.0,2.8,3.2,6.9,0.8,0.9,0.7,0.9,4.2
2020-06-11,2.9,0.4,1.2,5.4,11.2,3.7,2.4,1.7,1.7,2.4,3.1,7.4,0.9,1.0,0.6,0.8,4.4
2020-06-12,2.8,0.4,1.2,5.2,10.1,3.6,2.4,1.4,1.6,2.2,2.8,7.6,1.1,0.9,0.6,1.3,3.8
2020-06-13,2.8,0.3,1.3,4.8,10.6,3.7,2.4,1.3,1.5,2.2,2.4,9.0,1.2,0.5,0.4,1.8,4.0
2020-06-14,2.8,0.3,1.3,4.5,8.8,3.9,2.4,1.3,1.5,2.0,2.3,9.2,1.3,0.6,0.5,2.3,4.0
2020-06-15,2.8,0.3,1.2,4.3,8.8,3.9,1.9,1.2,1.6,2.0,1.4,9.2,1.6,0.7,0.4,2.6,3.8
2020-06-16,2.9,0.3,1.2,4.1,8.7,4.4,2.3,1.1,1.6,2.0,0.8,9.7,1.9,0.6,0.5,2.7,3.8
2020-06-17,3.5,0.2,1.4,4.0,7.9,7.0,2.6,1.3,1.4,1.7,0.5,9.9,1.9,0.9,1.2,3.5,3.1
2020-06-18,3.9,0.4,1.5,4.4,7.8,7.8,3.2,1.6,1.5,1.8,0.7,12.0,2.3,0.7,1.5,3.8,2.4
2020-06-19,4.6,0.5,1.5,4.4,8.1,10.1,3.8,1.6,1.5,1.9,0.7,14.6,2.6,0.7,1.7,4.2,2.3
2020-06-20,4.9,0.5,1.5,4.6,8.1,11.2,3.8,1.8,1.8,2.0,0.7,13.7,3.0,0.7,1.8,3.8,2.2
2020-06-21,5.0,0.6,1.7,4.6,8.1,11.6,3.8,1.8,1.7,2.0,0.7,13.9,2.9,0.6,1.9,3.6,2.0
2020-06-22,5.2,0.5,1.8,4.3,8.8,12.7,4.0,1.7,1.8,2.1,0.8,14.8,2.7,0.5,2.1,3.6,2.1
2020-06-23,5.2,0.5,2.1,4.5,6.8,12.8,3.9,1.8,1.7,2.1,0.7,14.7,2.7,0.4,2.0,3.2,1.5
2020-06-24,4.7,0.7,2.3,4.2,5.3,10.8,3.5,1.6,1.9,2.2,0.6,14.0,2.8,0.2,1.3,2.5,1.4
2020-06-25,4.6,0.6,2.1,3.7,4.7,11.1,3.3,1.6,2.1,2.3,0.5,12.2,2.4,0.3,1.0,2.1,1.3
2020-06-26,4.2,0.5,2.3,3.2,3.4,9.8,2.9,1.7,2.4,2.7,0.6,9.6,2.0,0.4,0.8,1.3,1.3
2020-06-27,3.9,0.6,2.2,3.0,2.5,9.0,2.8,1.7,2.4,2.7,0.6,9.1,1.5,0.5,0.7,1.3,0.9
2020-06-28,3.9,0.6,2.4,3.1,2.1,8.8,2.8,1.8,2.4,2.8,0.7,8.6,1.5,0.5,0.6,1.0,0.9
2020-06-29,3.8,0.7,2.3,3.3,1.3,8.4,2.8,2.1,2.3,2.9,0.6,8.4,1.6,0.6,0.5,0.7,0.7
2020-06-30,3.7,0.8,1.9,2.7,2.1,8.1,2.6,2.3,2.4,3.2,0.6,7.4,1.2,0.6,0.4,0.8,0.9
2020-07-01,3.7,1.1,1.8,2.7,2.3,7.7,3.0,2.9,2.5,3.3,0.6,7.0,1.2,0.4,0.4,0.6,0.8
